Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2025-11-17,1021.0,1033.0,1017.0,1026.800048828125,,6011603.0, BAJFINANCE.NS
2025-11-18,1021.2000122070312,1024.0999755859375,1011.7000122070312,1013.5999755859375,,4562185.0, BAJFINANCE.NS
2025-11-19,1009.0,1016.0999755859375,1004.5999755859375,1005.5999755859375,,5158832.0, BAJFINANCE.NS
2025-11-20,1015.0,1031.699951171875,1007.2999877929688,1028.5999755859375,,5459073.0, BAJFINANCE.NS
2025-11-21,1020.0,1027.5999755859375,1001.5,1004.0999755859375,,6304584.0, BAJFINANCE.NS
2025-11-24,1005.0,1009.2999877929688,990.0,994.0,,9574900.0, BAJFINANCE.NS
2025-11-25,995.0,996.9000244140625,984.5,986.2000122070312,,6376983.0, BAJFINANCE.NS
2025-11-26,986.2000122070312,1012.7999877929688,981.2999877929688,1010.7000122070312,,9772235.0, BAJFINANCE.NS
2025-11-27,1015.5999755859375,1044.9000244140625,1010.9000244140625,1033.800048828125,,12076038.0, BAJFINANCE.NS
2025-11-28,1038.0,1043.5,1031.0,1037.5,,4983147.0, BAJFINANCE.NS
2025-12-01,1041.9000244140625,1042.0,1018.7999877929688,1021.0999755859375,,6459837.0, BAJFINANCE.NS
2025-12-02,1014.5,1036.0,1013.9000244140625,1025.5,,6706145.0, BAJFINANCE.NS
2025-12-03,1021.0,1026.300048828125,1014.2000122070312,1021.4000244140625,,5895670.0, BAJFINANCE.NS
2025-12-04,1018.0,1032.300048828125,1016.0,1029.0999755859375,,5404918.0, BAJFINANCE.NS
2025-12-05,1028.9000244140625,1061.0,1026.5,1048.0,,13123572.0, BAJFINANCE.NS
2025-12-08,1048.0,1049.800048828125,1023.0,1026.4000244140625,,5189635.0, BAJFINANCE.NS
2025-12-09,1025.0,1026.0,1013.7000122070312,1016.7000122070312,,5968501.0, BAJFINANCE.NS
2025-12-10,1016.0,1021.7000122070312,1007.2999877929688,1010.2999877929688,,4990527.0, BAJFINANCE.NS
2025-12-11,1011.9000244140625,1020.5,1000.0999755859375,1006.4000244140625,,4670539.0, BAJFINANCE.NS
2025-12-12,1000.0,1020.7999877929688,1000.0,1017.2999877929688,,4381711.0, BAJFINANCE.NS
2025-12-15,1015.0,1016.5,1008.0,1012.7000122070312,,3958977.0, BAJFINANCE.NS
2025-12-16,1007.5,1010.5999755859375,996.5,998.4000244140625,,3861617.0, BAJFINANCE.NS
2025-12-17,1000.0,1011.2000122070312,995.2999877929688,999.5999755859375,,4695550.0, BAJFINANCE.NS
2025-12-18,1002.0999755859375,1009.7000122070312,995.0,1000.2999877929688,,3103997.0, BAJFINANCE.NS
2025-12-19,1003.2000122070312,1014.0,1002.5,1008.2999877929688,,5126009.0, BAJFINANCE.NS
2025-12-22,1008.2999877929688,1015.4000244140625,1005.0,1007.7999877929688,,3921237.0, BAJFINANCE.NS
2025-12-23,1013.5,1018.0,1005.7000122070312,1011.4000244140625,,4712043.0, BAJFINANCE.NS
2025-12-24,1011.0,1037.4000244140625,1006.0,1011.7000122070312,,5984816.0, BAJFINANCE.NS
2025-12-26,1011.7000122070312,1011.7000122070312,998.0,1000.0,,5211460.0, BAJFINANCE.NS
2025-12-29,1003.0,1003.9000244140625,989.5999755859375,998.0,,6715489.0, BAJFINANCE.NS
2025-12-30,994.0999755859375,997.5999755859375,987.0999755859375,989.2999877929688,,7473887.0, BAJFINANCE.NS
2025-12-31,990.0,994.2000122070312,978.4000244140625,986.7999877929688,,9895270.0, BAJFINANCE.NS
2026-01-01,988.2000122070312,989.0,969.0,973.0999755859375,,7118751.0, BAJFINANCE.NS
2026-01-02,972.9000244140625,994.2000122070312,960.5999755859375,990.4500122070312,,6206869.0, BAJFINANCE.NS
2026-01-05,979.7000122070312,999.1500244140625,975.0,978.75,,10564157.0, BAJFINANCE.NS
2026-01-06,978.0,987.0,973.2999877929688,977.3499755859375,,8380183.0, BAJFINANCE.NS
2026-01-07,973.0499877929688,976.4500122070312,965.0499877929688,968.7999877929688,,7048491.0, BAJFINANCE.NS
2026-01-08,968.5,978.3499755859375,965.2999877929688,971.9500122070312,,4410256.0, BAJFINANCE.NS
2026-01-09,970.0999755859375,983.0,953.7000122070312,959.5999755859375,,7598970.0, BAJFINANCE.NS
2026-01-12,958.7999877929688,961.4000244140625,939.8499755859375,951.9000244140625,,5640136.0, BAJFINANCE.NS
2026-01-13,950.0,955.8499755859375,939.0,949.0,,6765116.0, BAJFINANCE.NS
2026-01-14,947.0,953.9000244140625,943.1500244140625,945.9500122070312,,4452202.0, BAJFINANCE.NS
2026-01-15,945.9500122070312,945.9500122070312,945.9500122070312,945.9500122070312,,0.0, BAJFINANCE.NS
2026-01-16,940.2000122070312,963.0,936.7999877929688,950.25,,10710080.0, BAJFINANCE.NS
2026-01-19,950.5,972.9000244140625,948.8499755859375,969.4500122070312,,7000442.0, BAJFINANCE.NS
2026-01-20,975.7000122070312,975.7000122070312,927.9000244140625,933.2000122070312,,9001207.0, BAJFINANCE.NS
2026-01-21,925.0,947.2999877929688,921.0,936.25,,5375254.0, BAJFINANCE.NS
2026-01-22,947.0,947.0,934.25,942.8499755859375,,5518756.0, BAJFINANCE.NS
2026-01-23,942.8499755859375,951.4000244140625,926.2999877929688,927.8499755859375,,6535035.0, BAJFINANCE.NS
2026-01-27,930.0,931.9500122070312,907.7000122070312,914.7000122070312,,15312488.0, BAJFINANCE.NS
2026-01-28,914.7000122070312,936.9000244140625,914.7000122070312,935.1500244140625,,6046468.0, BAJFINANCE.NS
2026-01-29,935.1500244140625,939.7999877929688,923.7000122070312,935.1500244140625,,6430445.0, BAJFINANCE.NS
2026-01-30,928.3499755859375,938.0,925.1500244140625,929.8499755859375,,10151379.0, BAJFINANCE.NS
2026-02-02,887.0,909.4000244140625,887.0,903.7000122070312,,11874989.0, BAJFINANCE.NS
2026-02-03,960.0,972.7999877929688,941.9000244140625,964.4000244140625,,15261370.0, BAJFINANCE.NS
2026-02-04,965.0,975.7000122070312,944.1500244140625,963.2999877929688,,17489015.0, BAJFINANCE.NS
2026-02-05,964.0,968.5,953.0,964.75,,6020258.0, BAJFINANCE.NS
2026-02-06,973.9500122070312,986.5,966.0999755859375,981.7000122070312,,13742927.0, BAJFINANCE.NS
2026-02-09,988.0,988.0,971.5999755859375,983.1500244140625,,4852548.0, BAJFINANCE.NS
2026-02-10,983.1500244140625,985.1500244140625,961.2999877929688,965.5999755859375,,6166752.0, BAJFINANCE.NS
2026-02-11,965.2999877929688,974.5,961.4000244140625,968.9500122070312,,3597342.0, BAJFINANCE.NS
2026-02-12,968.2999877929688,1002.0,965.0,999.0999755859375,,10346853.0, BAJFINANCE.NS
2026-02-13,995.0,1032.0,992.7999877929688,1024.75,,21613987.0, BAJFINANCE.NS
2026-02-16,1023.0499877929688,1029.300048828125,1003.2999877929688,1012.75,,4460540.0, BAJFINANCE.NS
2025-02-17,1840.4033963854986,1897.8253713244505,1829.5585823692356,1893.92724609375,,3022597.0, BAJAJFINSV.NS
2025-02-18,1891.0787086343944,1912.8681421365388,1879.8842111719855,1892.77783203125,,2116513.0, BAJAJFINSV.NS
2025-02-19,1890.1291956165933,1898.2751293378567,1867.1403955443152,1874.436767578125,,768994.0, BAJAJFINSV.NS
2025-02-20,1866.940363481314,1886.580818657859,1860.143748175583,1880.3338623046875,,1012144.0, BAJAJFINSV.NS
2025-02-21,1871.2882717878201,1892.378094620581,1865.4911693403333,1878.434814453125,,852037.0, BAJAJFINSV.NS
2025-02-24,1867.0903700074734,1888.9797301179792,1852.0976743168353,1856.8953857421875,,1076484.0, BAJAJFINSV.NS
2025-02-25,1856.895387145357,1895.0767367286862,1856.895387145357,1874.1868896484375,,1761019.0, BAJAJFINSV.NS
2025-02-27,1881.2334161138806,1937.8558519287828,1880.0839517624645,1924.6123046875,,2878330.0, BAJAJFINSV.NS
2025-02-28,1910.1194357998922,1919.0650286656269,1861.6430535653699,1871.3883056640625,,1797567.0, BAJAJFINSV.NS
2025-03-03,1883.782215263764,1883.782215263764,1817.8143533077523,1837.65478515625,,1046987.0, BAJAJFINSV.NS
2025-03-04,1828.8589628026139,1832.6071366572442,1784.380633061001,1789.42822265625,,1443339.0, BAJAJFINSV.NS
2025-03-05,1786.1297659282513,1807.9191985586951,1732.156062872781,1800.922607421875,,2143253.0, BAJAJFINSV.NS
2025-03-06,1817.9143449320038,1852.097641700323,1783.2311696385964,1844.55126953125,,2176883.0, BAJAJFINSV.NS
2025-03-07,1844.2515378973833,1864.6416286222425,1835.6057255691687,1844.4014892578125,,1332323.0, BAJAJFINSV.NS
2025-03-10,1843.851616978131,1887.830189222087,1834.1063651740726,1839.4537353515625,,1703046.0, BAJAJFINSV.NS
2025-03-11,1829.1088705034408,1835.955510452605,1787.3792009168187,1804.5208740234375,,2298735.0, BAJAJFINSV.NS
2025-03-12,1813.1166675410975,1823.4616031769888,1799.1234848809127,1818.56396484375,,1196955.0, BAJAJFINSV.NS
2025-03-13,1827.109866323397,1839.1040229951043,1802.2719912845776,1806.56982421875,,1333932.0, BAJAJFINSV.NS
2025-03-17,1819.1137496920685,1879.9841187954771,1796.2749009181637,1870.6885986328125,,6994837.0, BAJAJFINSV.NS
2025-03-18,1870.6885986328125,1870.6885986328125,1870.6885986328125,1870.6885986328125,,0.0, BAJAJFINSV.NS
2025-03-19,1854.0966965841915,1863.492143599784,1839.104000924481,1841.3529052734375,,2411880.0, BAJAJFINSV.NS
2025-03-20,1841.3528197428473,1854.0966104616537,1813.2165044595447,1850.9481201171875,,2306910.0, BAJAJFINSV.NS
2025-03-21,1877.0854898592925,1879.0845159400799,1824.1112987184285,1846.3504638671875,,3537391.0, BAJAJFINSV.NS
2025-03-24,1854.4465061303554,1897.7753722871514,1844.6013270260505,1893.2276611328125,,1864839.0, BAJAJFINSV.NS
2025-03-25,1904.0723588461044,1953.448327881873,1893.9773014507218,1944.1029052734375,,3512725.0, BAJAJFINSV.NS
2025-03-26,1950.0498877755886,1977.0367391184593,1934.057679572406,1942.45361328125,,2779682.0, BAJAJFINSV.NS
2025-03-27,1939.0553318876198,2010.520515511313,1931.6589108586577,2004.7733154296875,,4506778.0, BAJAJFINSV.NS
2025-03-28,1994.7781098922896,2021.0153266702794,1993.2288159067666,2006.3724365234375,,1907116.0, BAJAJFINSV.NS
2025-04-01,1997.0269825744642,2001.0250345916304,1931.5588807933696,1936.1566162109375,,2125921.0, BAJAJFINSV.NS
2025-04-02,1945.3522662301687,1962.5438416048912,1920.0145132180187,1930.0096435546875,,1057344.0, BAJAJFINSV.NS
2025-04-03,1914.0674732394943,1949.050429669459,1904.0223183745425,1919.5147705078125,,1598430.0, BAJAJFINSV.NS
2025-04-04,1911.068871707252,1929.0100814003667,1896.0761765840257,1911.3687744140625,,2120708.0, BAJAJFINSV.NS
2025-04-07,1834.106373702313,1893.0776413036408,1822.6119740851052,1851.747802734375,,2594074.0, BAJAJFINSV.NS
2025-04-08,1889.0796698662448,1933.0582441911731,1872.7875583006162,1902.273193359375,,3182018.0, BAJAJFINSV.NS
2025-04-09,1898.075297364886,1917.3659481908996,1877.0855231444211,1894.77685546875,,1394829.0, BAJAJFINSV.NS
2025-04-11,1908.5201414793246,1965.042653171175,1905.621651247636,1945.352294921875,,1880510.0, BAJAJFINSV.NS
2025-04-15,1983.0338343178353,1983.0338343178353,1959.8451810273364,1967.0416259765625,,1250872.0, BAJAJFINSV.NS
2025-04-16,1960.04500893459,1974.7378013496923,1948.6505362397834,1968.240966796875,,1033717.0, BAJAJFINSV.NS
2025-04-17,1960.5448480487642,2038.7067197733038,1954.0480132221942,2034.3089599609375,,2104540.0, BAJAJFINSV.NS
2025-04-21,2036.1078986371813,2117.6681346640553,2034.708556041373,2102.4755859375,,2642028.0, BAJAJFINSV.NS
2025-04-22,2102.9753767076913,2108.9724547781507,2068.9919343084225,2075.988525390625,,1447675.0, BAJAJFINSV.NS
2025-04-23,2092.980361950554,2116.7688217455543,2056.398086095729,2099.777099609375,,1483177.0, BAJAJFINSV.NS
2025-04-24,2120.7667206283136,2133.960243351952,2084.3843012138673,2103.974853515625,,1465968.0, BAJAJFINSV.NS
2025-04-25,2103.9749316334637,2123.9651922665607,2022.114789938758,2044.50390625,,1960343.0, BAJAJFINSV.NS
2025-04-28,2039.006676258232,2093.7800416601062,2039.006676258232,2048.701904296875,,6311008.0, BAJAJFINSV.NS
2025-04-29,2059.9962814885193,2080.9860543712266,2027.8120118727145,2065.893310546875,,2119823.0, BAJAJFINSV.NS
2025-04-30,2017.2172034164012,2019.01637572387,1925.5619048673443,1950.649658203125,,4684518.0, BAJAJFINSV.NS
2025-05-02,1954.0479340900986,1985.632520796492,1916.2662935166447,1965.7421875,,1949238.0, BAJAJFINSV.NS
2025-05-05,1963.9431811747506,2035.6082167719474,1958.1459567842255,2025.2132568359375,,2072898.0, BAJAJFINSV.NS
2025-05-06,2027.9120513737282,2044.004187075178,2007.1221311311583,2034.8087158203125,,1698230.0, BAJAJFINSV.NS
2025-05-07,2010.3206533502964,2044.503950976352,2008.7213348559667,2029.3114013671875,,1078158.0, BAJAJFINSV.NS
2025-05-08,2031.0105328545612,2049.00176788969,1991.9295967082055,2005.023193359375,,1697652.0, BAJAJFINSV.NS
2025-05-09,1969.0406494140625,1998.0265269942697,1962.0440582740127,1969.0406494140625,,1207361.0, BAJAJFINSV.NS
2025-05-12,2023.9139075790208,2056.598056038581,2010.8203116198838,2049.4013671875,,1057561.0, BAJAJFINSV.NS
2025-05-13,2045.9032604631313,2060.3960774931943,2009.6208884045882,2017.2171630859375,,2217985.0, BAJAJFINSV.NS
2025-05-14,2027.9119983976445,2041.0055946073005,2009.0211778455798,2019.4161376953125,,1670853.0, BAJAJFINSV.NS
2025-05-15,2014.118642174421,2049.401378223102,1995.7275783871012,2040.9056396484375,,2640223.0, BAJAJFINSV.NS
2025-05-16,2052.9997088104383,2069.991429866805,2021.0152927043357,2032.609619140625,,1568556.0, BAJAJFINSV.NS
2025-05-19,2037.9071785439826,2052.0002881225823,2034.0090532535096,2037.3074951171875,,1379603.0, BAJAJFINSV.NS
2025-05-20,2046.0031551623824,2046.0031551623824,1994.028478040524,2004.12353515625,,2170575.0, BAJAJFINSV.NS
2025-05-21,2010.5204979315815,2046.0032111687533,1997.2269255764056,2036.3079833984375,,1291354.0, BAJAJFINSV.NS
2025-05-22,2036.3078833941308,2040.8056918934456,1991.0298956966828,2000.0255126953125,,1178160.0, BAJAJFINSV.NS
2025-05-23,2004.9232262372386,2047.7023110338782,2002.2244678295833,2035.50830078125,,1085026.0, BAJAJFINSV.NS
2025-05-26,2043.0046760908479,2068.9920154149,2039.2064776929844,2051.6005859375,,714431.0, BAJAJFINSV.NS
2025-05-27,2049.0016862769553,2056.997790418524,2013.5189741487447,2028.9114990234375,,1175928.0, BAJAJFINSV.NS
2025-05-28,2043.9042041393589,2043.9042041393589,2017.017279431581,2021.4151611328125,,415312.0, BAJAJFINSV.NS
2025-05-29,2030.4107934815554,2031.9100630265093,1999.125986839173,2009.9207763671875,,874950.0, BAJAJFINSV.NS
2025-05-30,2009.9207678717235,2030.710565600688,2009.9207678717235,2016.4176025390625,,2144136.0, BAJAJFINSV.NS
2025-06-02,2016.4176360017534,2034.7086514698983,1994.128446353413,2028.011962890625,,1339043.0, BAJAJFINSV.NS
2025-06-03,2038.1070205114763,2043.8043180601135,1979.0358241032943,1990.9300537109375,,1522876.0, BAJAJFINSV.NS
2025-06-04,1999.0261084194817,2006.8223590466662,1943.153304286983,1955.1474609375,,1169875.0, BAJAJFINSV.NS
2025-06-05,1960.0450663625459,1964.9427046480325,1928.1605760669681,1943.0533447265625,,1808602.0, BAJAJFINSV.NS
2025-06-06,1967.0415976366205,2017.7168582835839,1920.0644863109492,1989.0308837890625,,6970191.0, BAJAJFINSV.NS
2025-06-09,2000.0255645146797,2056.697904270044,1990.0304342572351,2016.4176025390625,,4221378.0, BAJAJFINSV.NS
2025-06-10,2021.1152657523219,2027.3123197209006,1987.1318228636158,1997.126953125,,3306765.0, BAJAJFINSV.NS
2025-06-11,2003.0241094473834,2028.0119351640424,1981.9344089446968,2011.9197998046875,,2245988.0, BAJAJFINSV.NS
2025-06-12,2015.0183178870186,2058.6969895646457,2011.220119475542,2027.8121337890625,,3783347.0, BAJAJFINSV.NS
2025-06-13,1999.0261083571606,2015.9179033749526,1979.0358472735888,2010.020751953125,,1418715.0, BAJAJFINSV.NS
2025-06-16,2004.0236267631192,2039.0065828412785,1997.0270355474875,2027.2122802734375,,1645983.0, BAJAJFINSV.NS
2025-06-17,2029.0114114686498,2032.909536612068,1995.2278229068452,2002.324462890625,,1220096.0, BAJAJFINSV.NS
2025-06-18,2001.0251250814074,2017.0173338732668,1974.8379319890857,1980.4351806640625,,1401356.0, BAJAJFINSV.NS
2025-06-19,1981.0348579735223,1995.2278944281168,1956.446861434148,1966.641845703125,,745887.0, BAJAJFINSV.NS
2025-06-20,1973.8384368271745,1997.9266771360344,1964.0431600490444,1985.2327880859375,,1931248.0, BAJAJFINSV.NS
2025-06-23,1975.3376430084268,2007.421986755801,1949.750011922212,1996.627197265625,,1125629.0, BAJAJFINSV.NS
2025-06-24,2018.016834245013,2031.4103334262275,1998.2264271850677,2008.2215576171875,,1717823.0, BAJAJFINSV.NS
2025-06-25,2027.0123743785596,2027.0123743785596,2003.0240622557365,2010.8203125,,998245.0, BAJAJFINSV.NS
2025-06-26,2017.017335457715,2056.99785746877,2010.8204033503496,2052.60009765625,,1828277.0, BAJAJFINSV.NS
2025-06-27,2060.0,2065.0,2005.0,2044.0,,6315182.0, BAJAJFINSV.NS
2025-06-30,2040.0,2064.0,2028.0,2056.0,,1363779.0, BAJAJFINSV.NS
2025-07-01,2055.10009765625,2068.5,2042.5999755859375,2053.800048828125,,1002015.0, BAJAJFINSV.NS
2025-07-02,2054.0,2057.5,1996.5999755859375,2007.9000244140625,,1204931.0, BAJAJFINSV.NS
2025-07-03,2008.0,2014.4000244140625,1977.5999755859375,1980.699951171875,,1133593.0, BAJAJFINSV.NS
2025-07-04,1993.0,2032.9000244140625,1985.0,1994.4000244140625,,1509178.0, BAJAJFINSV.NS
2025-07-07,1996.800048828125,2016.9000244140625,1993.0,2006.4000244140625,,861699.0, BAJAJFINSV.NS
2025-07-08,2000.0,2020.5999755859375,1998.699951171875,2018.300048828125,,986803.0, BAJAJFINSV.NS
2025-07-09,2013.0,2037.5999755859375,2012.0,2026.4000244140625,,1161769.0, BAJAJFINSV.NS
2025-07-10,2034.0,2049.0,2021.800048828125,2039.4000244140625,,1230564.0, BAJAJFINSV.NS
2025-07-11,2037.0,2040.699951171875,2000.199951171875,2017.199951171875,,1145529.0, BAJAJFINSV.NS
2025-07-14,2010.0,2015.0,1989.0,2003.5999755859375,,605261.0, BAJAJFINSV.NS
2025-07-15,2010.0,2046.0,2004.0999755859375,2036.5,,888117.0, BAJAJFINSV.NS
2025-07-16,2040.0999755859375,2043.699951171875,2018.0999755859375,2036.0,,633132.0, BAJAJFINSV.NS
2025-07-17,2037.5999755859375,2047.5,2020.300048828125,2026.5,,458912.0, BAJAJFINSV.NS
2025-07-18,2029.9000244140625,2038.9000244140625,2007.300048828125,2029.5999755859375,,995783.0, BAJAJFINSV.NS
2025-07-21,2026.9000244140625,2056.0,2017.5999755859375,2053.89990234375,,999643.0, BAJAJFINSV.NS
2025-07-22,2047.9000244140625,2049.0,2015.199951171875,2039.5999755859375,,1214275.0, BAJAJFINSV.NS
2025-07-23,2047.699951171875,2063.199951171875,2033.699951171875,2060.5,,878101.0, BAJAJFINSV.NS
2025-07-24,2060.5,2060.60009765625,2025.0,2032.300048828125,,658995.0, BAJAJFINSV.NS
2025-07-25,1999.0,2000.0,1932.9000244140625,1985.800048828125,,4102292.0, BAJAJFINSV.NS
2025-07-28,1990.0,2023.0,1971.0999755859375,1977.800048828125,,1469727.0, BAJAJFINSV.NS
2025-07-29,1977.800048828125,1984.5,1943.800048828125,1972.5999755859375,,847965.0, BAJAJFINSV.NS
2025-07-30,1972.699951171875,1989.0999755859375,1945.0999755859375,1959.800048828125,,932988.0, BAJAJFINSV.NS
2025-07-31,1953.0999755859375,1968.300048828125,1941.0999755859375,1948.0,,985553.0, BAJAJFINSV.NS
2025-08-01,1945.0,1977.9000244140625,1911.199951171875,1916.300048828125,,836974.0, BAJAJFINSV.NS
2025-08-04,1923.0,1944.4000244140625,1923.0,1933.5999755859375,,982532.0, BAJAJFINSV.NS
2025-08-05,1930.0999755859375,1942.699951171875,1916.0,1939.4000244140625,,1101680.0, BAJAJFINSV.NS
2025-08-06,1939.4000244140625,1946.699951171875,1912.199951171875,1924.0,,875588.0, BAJAJFINSV.NS
2025-08-07,1919.699951171875,1932.9000244140625,1890.5999755859375,1914.0,,905353.0, BAJAJFINSV.NS
2025-08-08,1915.0,1929.699951171875,1906.4000244140625,1919.199951171875,,507893.0, BAJAJFINSV.NS
2025-08-11,1918.0,1939.800048828125,1903.0999755859375,1922.800048828125,,1489228.0, BAJAJFINSV.NS
2025-08-12,1925.0,1934.300048828125,1904.0,1908.0,,899579.0, BAJAJFINSV.NS
2025-08-13,1914.0,1920.0,1892.9000244140625,1914.4000244140625,,710014.0, BAJAJFINSV.NS
2025-08-14,1914.4000244140625,1939.0999755859375,1912.5,1925.0999755859375,,765742.0, BAJAJFINSV.NS
2025-08-18,1950.0,2017.0,1950.0,1993.5,,1473915.0, BAJAJFINSV.NS
2025-08-19,1994.0,1997.5999755859375,1964.800048828125,1972.199951171875,,1389770.0, BAJAJFINSV.NS
2025-08-20,1972.800048828125,1976.5,1949.199951171875,1958.5,,1461680.0, BAJAJFINSV.NS
2025-08-21,1984.0,1998.0,1974.5,1980.0,,2346236.0, BAJAJFINSV.NS
2025-08-22,1975.0,1977.300048828125,1963.5,1965.9000244140625,,709444.0, BAJAJFINSV.NS
2025-08-25,1959.0999755859375,1967.800048828125,1953.0,1963.800048828125,,869509.0, BAJAJFINSV.NS
2025-08-26,1960.0,1963.4000244140625,1917.5999755859375,1924.199951171875,,1179819.0, BAJAJFINSV.NS
2025-08-28,1920.0,1939.699951171875,1910.5999755859375,1917.5999755859375,,985012.0, BAJAJFINSV.NS
2025-08-29,1923.0999755859375,1931.0999755859375,1910.0,1913.5,,735268.0, BAJAJFINSV.NS
2025-09-01,1918.9000244140625,1946.0,1913.0,1943.5,,590079.0, BAJAJFINSV.NS
2025-09-02,1945.0,1958.699951171875,1938.5999755859375,1955.9000244140625,,907972.0, BAJAJFINSV.NS
2025-09-03,1950.0,1972.0,1950.0,1966.0999755859375,,934230.0, BAJAJFINSV.NS
2025-09-04,1985.0,2033.800048828125,1971.0,2002.199951171875,,2459026.0, BAJAJFINSV.NS
2025-09-05,2013.9000244140625,2023.800048828125,2002.0999755859375,2014.4000244140625,,1077230.0, BAJAJFINSV.NS
2025-09-08,2014.4000244140625,2026.4000244140625,2006.0999755859375,2008.4000244140625,,338055.0, BAJAJFINSV.NS
2025-09-09,2012.0,2039.0,2012.0,2025.300048828125,,1240640.0, BAJAJFINSV.NS
2025-09-10,2035.0999755859375,2047.0,2026.5999755859375,2038.199951171875,,927634.0, BAJAJFINSV.NS
2025-09-11,2038.0,2048.800048828125,2028.4000244140625,2037.800048828125,,720797.0, BAJAJFINSV.NS
2025-09-12,2036.0999755859375,2089.0,2034.300048828125,2081.5,,1546838.0, BAJAJFINSV.NS
2025-09-15,2078.0,2097.0,2068.0,2080.0,,1014957.0, BAJAJFINSV.NS
2025-09-16,2085.0,2104.89990234375,2077.60009765625,2080.300048828125,,928203.0, BAJAJFINSV.NS
2025-09-17,2088.0,2090.0,2054.89990234375,2057.0,,1199866.0, BAJAJFINSV.NS
2025-09-18,2066.0,2075.0,2045.0,2069.199951171875,,904666.0, BAJAJFINSV.NS
2025-09-19,2069.0,2077.199951171875,2053.699951171875,2067.300048828125,,1973991.0, BAJAJFINSV.NS
2025-09-22,2067.300048828125,2082.0,2062.300048828125,2069.5,,633360.0, BAJAJFINSV.NS
2025-09-23,2068.0,2092.0,2068.0,2084.39990234375,,1177350.0, BAJAJFINSV.NS
2025-09-24,2084.10009765625,2088.800048828125,2062.89990234375,2069.199951171875,,602541.0, BAJAJFINSV.NS
2025-09-25,2069.199951171875,2074.0,2032.4000244140625,2035.5999755859375,,952122.0, BAJAJFINSV.NS
2025-09-26,2040.0,2047.5,1996.0999755859375,2003.199951171875,,754739.0, BAJAJFINSV.NS
2025-09-29,2007.9000244140625,2031.0,1994.9000244140625,2024.699951171875,,2005041.0, BAJAJFINSV.NS
2025-09-30,2025.0,2036.4000244140625,2001.0,2006.4000244140625,,924425.0, BAJAJFINSV.NS
2025-10-01,2008.9000244140625,2014.0,1979.5,2007.0,,683568.0, BAJAJFINSV.NS
2025-10-03,2016.5,2017.0,1968.0,2000.9000244140625,,789048.0, BAJAJFINSV.NS
2025-10-06,1996.0999755859375,2042.199951171875,1995.0999755859375,2033.199951171875,,821515.0, BAJAJFINSV.NS
2025-10-07,2038.699951171875,2056.39990234375,2029.0,2032.5999755859375,,641471.0, BAJAJFINSV.NS
2025-10-08,2031.5,2038.199951171875,2005.0,2013.5999755859375,,369526.0, BAJAJFINSV.NS
2025-10-09,2013.5999755859375,2025.9000244140625,2005.0,2014.5999755859375,,437357.0, BAJAJFINSV.NS
2025-10-10,2014.5999755859375,2026.0,2001.199951171875,2004.300048828125,,772401.0, BAJAJFINSV.NS
2025-10-13,2004.0999755859375,2025.0,1996.5999755859375,2020.4000244140625,,1013809.0, BAJAJFINSV.NS
2025-10-14,2024.9000244140625,2036.800048828125,2006.5999755859375,2019.4000244140625,,668246.0, BAJAJFINSV.NS
2025-10-15,2024.5,2088.800048828125,2020.0999755859375,2084.10009765625,,1497249.0, BAJAJFINSV.NS
2025-10-16,2078.5,2100.0,2078.0,2090.199951171875,,1424932.0, BAJAJFINSV.NS
2025-10-17,2090.0,2104.0,2077.0,2083.699951171875,,609393.0, BAJAJFINSV.NS
2025-10-20,2088.0,2149.5,2088.0,2139.800048828125,,1844869.0, BAJAJFINSV.NS
2025-10-21,2150.0,2184.0,2134.0,2169.10009765625,,367784.0, BAJAJFINSV.NS
2025-10-23,2170.0,2195.0,2159.10009765625,2176.60009765625,,1291839.0, BAJAJFINSV.NS
2025-10-24,2176.60009765625,2184.0,2144.60009765625,2159.5,,517200.0, BAJAJFINSV.NS
2025-10-27,2159.5,2178.5,2149.89990234375,2170.199951171875,,433573.0, BAJAJFINSV.NS
2025-10-28,2172.0,2188.699951171875,2123.10009765625,2140.199951171875,,1200996.0, BAJAJFINSV.NS
2025-10-29,2150.0,2150.0,2124.199951171875,2137.0,,343434.0, BAJAJFINSV.NS
2025-10-30,2140.0,2146.0,2101.300048828125,2114.60009765625,,488305.0, BAJAJFINSV.NS
2025-10-31,2115.0,2128.89990234375,2085.39990234375,2088.300048828125,,586237.0, BAJAJFINSV.NS
2025-11-03,2086.0,2100.0,2070.0,2081.60009765625,,546962.0, BAJAJFINSV.NS
2025-11-04,2087.0,2098.800048828125,2061.5,2073.199951171875,,610128.0, BAJAJFINSV.NS
2025-11-06,2079.0,2080.39990234375,2057.199951171875,2063.199951171875,,1175380.0, BAJAJFINSV.NS
2025-11-07,2060.0,2112.0,2042.800048828125,2102.10009765625,,839091.0, BAJAJFINSV.NS
2025-11-10,2114.699951171875,2126.800048828125,2096.300048828125,2118.300048828125,,985115.0, BAJAJFINSV.NS
2025-11-11,2085.0,2099.0,1952.4000244140625,1989.4000244140625,,4943745.0, BAJAJFINSV.NS
2025-11-12,2009.5,2039.0,1995.0,2035.5,,2396251.0, BAJAJFINSV.NS
2025-11-13,2045.0,2072.39990234375,2032.300048828125,2056.199951171875,,1839900.0, BAJAJFINSV.NS
